"date","q1","id.trader","hh.maize.q6","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13.a","hh.maize.q13.b","hh.maize.q13.c","hh.maize.q13.d","hh.maize.q13.e","hh.maize.q13.f","hh.maize.q13.g","hh.maize.q13.h","hh.maize.q13.i","hh.maize.q13.j","hh.maize.q13.k","hh.maize.q14","hh.maize.q14b","hh.maize.q14c","hh.maize.value.q15a","hh.maize.value.q15b","hh.maize.value.q15c","hh.maize.value.q15d","hh.maize.value.q15e","hh.maize.value2.q16a","hh.maize.value2.q16b","hh.maize.value2.q16c","hh.maize.value2.q16d","hh.maize.value2.q16e","hh.maize.value2.q16f","hh.maize.value2.q16g","hh.maize.value2.q16h","hh.maize.value2.q16i","hh.maize.value2.q16j","hh.maize.q17","hh.maize.q17a.a","hh.maize.q17a.b","hh.maize.q17a.c","hh.maize.q17a.d","hh.maize.q17a.96","hh.maize.other_q17a","hh.maize.q18","hh.maize.other_q18","hh.maize.q19","hh.maize.other_q19","hh.maize.radius","hh.maize.q21","hh.maize.q22a","hh.maize.q22b","hh.maize.q22c","hh.maize.q22d","hh.maize.q22e","hh.maize.q22f","hh.maize.q22g","hh.maize.q23a","hh.maize.q23b","hh.maize.q23c","hh.maize.q23d","hh.maize.q23e","hh.maize.q23f","hh.maize.q23g","hh.maize.q24","hh.maize.q25.a","hh.maize.q25.b","hh.maize.q25.c","hh.maize.q25.d","hh.maize.q25.96","hh.maize.other_q25","hh.maize.q26.6","hh.maize.q26.b","hh.maize.q26.c","hh.maize.q26.d","hh.maize.q26.e","hh.maize.q26.96","hh.maize.other_q26","hh.maize.q27","hh.maize.q28","hh.maize.q29.a","hh.maize.q29.b","hh.maize.q29.c","hh.maize.q29.d","hh.maize.q29.e","hh.maize.q29.f","hh.maize.q29.g","hh.maize.q29.h","hh.maize.q29.i","hh.maize.q29.96","hh.maize.other_q29","hh.maize.q30.a","hh.maize.q30.b","hh.maize.q30.c","hh.maize.q30.d","hh.maize.q30.e","hh.maize.q30.f","hh.maize.q30.g","hh.maize.q30.96","hh.maize.other_q30","hh.maize.q31","hh.maize.q32","hh.maize.q33","hh.maize.q34","hh.maize.q34b","hh.maize.q35","hh.maize.q36.a","hh.maize.q36.b","hh.maize.q36.c","hh.maize.q36.d","hh.maize.q36.e","hh.maize.q36.96","hh.maize.other_q36","hh.maize.q37","hh.maize.q38","hh.maize.q39.a","hh.maize.q39.b","hh.maize.q39.c","hh.maize.q39.d","hh.maize.q39.e","hh.maize.q39.96","hh.maize.other_q39","hh.maize.q40","hh.maize.q40a","hh.maize.q40b","hh.maize.q40c","hh.maize.q40d","hh.maize.q40e","vilID","parID","subID","distID"
"7/18/2019","Yes","T0179",53,"Male","a","b","1/1/1991","1/1/1991","Yes","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","80","Yes","80",50,50,0,0,0,"0","100","0","0","0","0","0","0","0","0","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","c","n/a","d","n/a","d","n/a",10,2000,250,"7","800","No","n/a",15,300,1200,"1","100","No","n/a","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","b","10000",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","1000","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Treat it with chemicals ","Yes","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Transportation of produce to the centre ",4,5,5,5,5,5,1,2,4,2
"7/18/2019","Yes","T0180",29,"Male","a","f","1/1/2009","1/1/2004","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",20,0,0,0,80,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","c","15",10,5000,400,"n/a","n/a","No","n/a",3,200,1100,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"People don't  want  to pay",3,5,3,4,5,3,1,3,4,2
"7/18/2019","Yes","T0181",25,"Male","a","b","1/1/2016","1/1/2016","Yes","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","75","No","n/a",80,20,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","d","n/a",10,500,350,"n/a","n/a","No","n/a",6,200,1000,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Transport means to bring the produce to the store ","Yes","No","1","Yes","500","Yes",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Untrustworthy farmers ",1,5,5,5,5,5,2,6,4,2
"7/18/2019","Yes","T0182",29,"Male","a","d","1/1/2015","1/1/2015","Yes","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","60","No","n/a",50,30,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","g","6",20,1000,300,"n/a","n/a","No","n/a",2,200,1000,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,TRUE,"When the wholesaler's truck arrives ","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","500","No",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"May involve applying pesticides ","n/a","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",1,5,5,5,5,5,1,6,4,2
"7/18/2019","Yes","T0183",42,"Male","a","b","1/1/1999","1/1/1999","Yes","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","80","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","f","n/a",10,600,400,"n/a","n/a","No","n/a",2,200,1200,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Not",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","No","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nothing ","n/a","Yes",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",1,4,5,5,5,5,1,2,4,2
"7/18/2019","Yes","T0184",47,"Male","a","b","1/1/2004","1/1/2004","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",60,20,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","g","7",10,1000,300,"n/a","n/a","No","n/a",10,400,900,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",3,4,4,4,3,3,2,7,4,2
"7/18/2019","Yes","T0185",35,"Male","a","c","1/1/2004","1/1/2006","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","g","8",10,300,300,"n/a","n/a","No","n/a",20,300,900,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","No","1","Yes","1000","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",3,4,4,4,5,5,2,7,4,2
"7/18/2019","Yes","T0186",50,"Male","a","c","1/1/1998","1/1/2005","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","60","Yes","30",25,70,0,5,0,"5","10","70","10","5","0","0","0","0","0","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","n/a","h","n/a","i","n/a","b","n/a",10,1500,300,"2","400","Yes","50",13,2500,1000,"3","1150","Yes","100","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","n/a","b","50000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","1000","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",3,4,4,4,4,4,2,7,4,2
"7/18/2019","Yes","T0187",29,"Male","a","c","1/1/2014","1/1/2014","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",60,20,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","3",10,1000,300,"n/a","n/a","No","n/a",30,2000,1000,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No","1","Yes","1000","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",3,4,3,5,3,5,1,7,4,2
"7/11/2019","Yes","T0246",42,"Male","a","d","1/1/1985","1/1/1985","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",0,100,0,0,0,"0","0","0","0","100","0","0","0","0","0","No","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","i","n/a","a","n/a",2,1200,400,"1","600","No","n/a",4,1200,1100,"1","1250","No","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","2","No","n/a","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sell after buying","Yes","No",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",1,4,4,3,4,4,1,1,5,2
"7/11/2019","Yes","T0247",40,"Male","a","c","1/1/1995","1/1/1995","Yes","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","35","Yes","98",50,50,0,0,0,"0","50","40","0","10","0","0","0","0","0","No","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","96","They pick flour from my premises I don't move around","b","n/a",0,5000,350,"5","600","Yes","100",0,500,1100,"20","1200","Yes","100","Yes",FALSE,FALSE,TRUE,FALSE,TRUE,"When I have a customer at the premises","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","n/a","b","50000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","1000","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Buyers are few",4,5,4,5,5,5,1,2,5,2
"7/11/2019","Yes","T0248",41,"Male","a","b","1/1/1989","1/1/2002","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",40,0,0,60,0,"60","40","0","0","0","0","0","0","0","0","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","d","n/a","d","n/a","e","20",20,10000,500,"60","1000","Yes","10000",10,2000,1200,"10","2000","Yes","2000","Yes",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","n/a","d","10000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","5000","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Eletrecity",4,3,2,3,2,4,1,3,5,2
"7/11/2019","Yes","T0249",34,"Male","a","d","1/1/2006","1/1/2010","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",0,0,0,100,0,"0","100","0","0","0","0","0","0","0","0","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","i","n/a","c","n/a","f","n/a",1,3500,300,"2","1200","No","n/a",1,4500,1100,"2","2000","No","n/a","No",FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","The ones I sell to place orders for restocking ","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","No","n/a","n/a","No","n/a","No",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",1,5,5,5,5,5,1,5,5,2
"7/11/2019","Yes","T0250",37,"Male","a","d","1/1/2000","1/1/2007","Yes","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","60","Yes","5",100,0,0,0,0,"0","0","0","80","0","20","0","0","0","0","Yes","TRUE","TRUE","TRUE","TRUE","FALSE","n/a","d","n/a","i","n/a","b","n/a",8,10000,500,"6","800","Yes","1",10,300,1200,"4","1300","Yes","1","Yes",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a","b","20000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Poor quality maize and capital",2,5,5,5,5,5,1,4,5,2
"7/11/2019","Yes","T0192",57,"Male","a","d","1/1/1987","1/1/1987","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","65","No","n/a",10,70,0,10,10,"10","50","10","0","0","0","10","10","0","10","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","n/a","d","n/a","d","n/a","d","n/a",20,800,300,"10","1000","Yes","800",15,5,1000,"17","1300","No","n/a","Yes",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a","b","3000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","2","Yes","3","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Treat it","Yes","No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",1,4,3,4,4,5,5,3,6,2
"7/12/2019","Yes","T0193",24,"Male","a","d","1/1/2014","1/1/2014","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",60,0,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","b","n/a",8,1000,400,"n/a","n/a","Yes","1500",5,2000,700,"n/a","n/a","Yes","1000","n/a",FALSE,FALSE,TRUE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","5000","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",4,3,3,5,5,4,2,3,6,2
"7/11/2019","Yes","T0194",35,"Male","a","f","1/1/2011","1/1/2011","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","70","Yes","1",0,70,0,30,0,"10","20","10","35","10","0","5","10","0","0","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","n/a","i","n/a","i","n/a","b","n/a",10,20000,450,"10","500","Yes","200",3,200,1700,"1","1800","Yes","1","Yes",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","n/a","b","20000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","1","Yes","1000","Yes",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","No",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Poor quality maize",4,4,3,5,4,5,6,3,6,2
"7/11/2019","Yes","T0195",40,"Male","a","b","1/1/1994","1/1/1996","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","75","No","n/a",25,0,0,75,0,"0","0","40","60","0","0","0","2","0","0","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","n/a","d","n/a","d","n/a","b","n/a",10,6000,300,"1","400","Yes","500",20,4000,1200,"2","1800","Yes","1000","Yes",FALSE,FALSE,FALSE,FALSE,TRUE,"WHEN I NEED MONEY TO BUY MORE IS WHEN I SELL OFF SOME","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FOR SCHOOL FEES DUES","96","20000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","1","Yes","8000","Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","No","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",1,4,5,5,5,5,1,7,6,2
"7/12/2019","Yes","T0196",42,"Male","a","b","1/1/2009","1/1/2009","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","70","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","5",3,300,300,"n/a","n/a","No","n/a",1,20,800,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","300","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",1,5,4,5,5,5,1,4,6,2
"7/12/2019","Yes","T0197",40,"Male","a","b","1/1/2003","1/1/2007","Yes","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","30","No","n/a",20,40,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","h","n/a","n/a","n/a","e","10",5,2000,400,"n/a","n/a","Yes","1200",2,800,900,"n/a","n/a","Yes","500","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","4","Yes","2000","Yes",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",3,3,3,4,5,4,1,8,6,2
"7/12/2019","Yes","T0198",26,"Male","a","e","1/1/2016","1/1/2017","Yes","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","20","Yes","10",50,30,0,20,0,"20","80","0","0","0","0","0","0","0","0","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","n/a","c","n/a","c","n/a","b","n/a",3,1000,700,"8","600","Yes","800",1,500,1270,"3","1200","Yes","200","No",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","4","Yes","600","Yes",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Creditors taking long to clear debts delays stocking",2,3,5,4,5,4,3,3,6,2
"7/11/2019","Yes","T0199",33,"Male","a","d","1/1/2010","1/1/2010","Yes","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","45","No","n/a",20,60,10,10,0,"0","10","10","50","0","20","0","10","0","0","Yes","TRUE","TRUE","TRUE","TRUE","FALSE","n/a","d","n/a","i","n/a","b","n/a",3,5000,280,"3","320","No","n/a",2,1000,550,"1","1600","Yes","1","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","n/a","b","10000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","1","Yes","1000","Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Dirty maize, high transportation costs on fuel and poor roads",2,4,5,5,5,5,4,3,6,2
"7/12/2019","Yes","T0200",40,"Male","a","c","1/1/1996","1/1/1996","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","90","No","n/a",60,0,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","b","n/a",35,2000,400,"n/a","n/a","No","n/a",60,7000,1250,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","1500","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Farmers sell at when there is alot of stones to have more weight.",1,4,5,5,5,5,1,5,6,2
